PSSE New BUS,SSWG Bus Name,SSWG kV,Weather Zone,Settlement Zone,Planning Bus Long Name,TSP,County,Utility EIA ID,Zip Code,Latitude,Longitude
11100,LINDRNCH_N8,138,WZ_FAR_WEST,LZ_WEST,LINDRNCH1_8,ONCOR,WINKLER,44372,79754,31.78809,-103.61976
11101,LINDRNCH_S8,138,WZ_FAR_WEST,LZ_WEST,LINDRNCH2,ONCOR,WINKLER,44372,79754,31.78809,-103.61976
11101,LINDRNCH_S8,138,WZ_FAR_WEST,LZ_WEST,LINDRNCH2,ONCOR,WINKLER,44372,79754,31.78809,-103.61976
11103,RUSTHLLS_8,138,WZ_FAR_WEST,LZ_WEST,HAYHURST_8,ONCOR,WINKLER,20404,76903,31.45118,-100.42596
11107,ALLIGATOR_8,138,WZ_FAR_WEST,LZ_WEST,PEREGRINE_8,ONCOR,WINKLER,,88220,31.887341,-104.342606
11107,ALLIGATOR_8,138,WZ_FAR_WEST,LZ_WEST,PEREGRINE_8,ONCOR,WINKLER,,88220,31.887341,-104.342606
11111,YARBRGH_8,138,WZ_FAR_WEST,LZ_WEST,YARBRGH_8,ONCOR,ECTOR,,,,
11112,CHIMWELL_8,138,WZ_FAR_WEST,LZ_WEST,CHEVWEST_8,ONCOR,WINKLER,,88220,31.939099,-104.312102
11117,PECOSTRAIL_8,138,WZ_FAR_WEST,LZ_WEST,PECOSTRAIL_8,ONCOR,WARD,,79730,31.273146,-103.084766
11128,SHINOAK_8,138,WZ_FAR_WEST,LZ_WEST,BLCKBEARD_8,ONCOR,WARD,,79770,31.80801,-103.90448
11148,MAGWALT_8,138,WZ_FAR_WEST,LZ_WEST,WINKSAND_8,ONCOR,WINKLER,44372,79745,31.95418,-102.98576
11180,ARYOBLUFF_T8,138,WZ_FAR_WEST,LZ_WEST,ARYOBLUFF_T8,ONCOR,WINKLER,44372,79770,31.84977,-103.88685
11190,HRSHOESPG_8,138,WZ_FAR_WEST,LZ_WEST,OWLHILLST_8,ONCOR,WINKLER,,79772,31.83262,-104.24897
11190,HRSHOESPG_8,138,WZ_FAR_WEST,LZ_WEST,OWLHILLST_8,ONCOR,WINKLER,,79772,31.83262,-104.24897
11191,CASTLEHLLS_8,138,WZ_FAR_WEST,LZ_WEST,CASTLEHLLS_8,ONCOR,WINKLER,,78213,29.538506,-98.525835
11243,PELCNSPG_8,138,WZ_FAR_WEST,LZ_WEST,PELCNSPG_8,ONCOR,WARD,,79785,31.299587,-103.919347
11243,PELCNSPG_8,138,WZ_FAR_WEST,LZ_WEST,PELCNSPG_8,ONCOR,WARD,,79785,31.299587,-103.919347
11244,BLAKEDRW_8,138,WZ_FAR_WEST,LZ_WEST,PECOSPOI_8,ONCOR,WARD,,79777,31.313847,-103.222168
11252,HALLEY_W8,138,WZ_FAR_WEST,LZ_WEST,HALLEY_W8,ONCOR,WINKLER,44372,79745,31.72934,-102.99214
11253,HALLEY_E8,138,WZ_FAR_WEST,LZ_WEST,GOLDJUNC_8,ONCOR,ECTOR,44372,79745,31.72934,-102.99214
11254,GOLDSOUTH_8,138,WZ_FAR_WEST,LZ_WEST,GOLDJUNC_8,ONCOR,ECTOR,44372,79741,31.9298,-102.61484
11254,GOLDSOUTH_8,138,WZ_FAR_WEST,LZ_WEST,GOLDJUNC_8,ONCOR,ECTOR,44372,79741,31.9298,-102.61484
11256,GOLDSMTH_8,138,WZ_FAR_WEST,LZ_WEST,GOLDSMTH8,ONCOR,ECTOR,44372,79741,31.97501,-102.6365
11256,GOLDSMTH_8,138,WZ_FAR_WEST,LZ_WEST,GOLDSMTH8,ONCOR,ECTOR,44372,79741,31.97501,-102.6365
11257,ECTRSHLL_9,69,WZ_FAR_WEST,LZ_WEST,ECTRSHLL_9,ONCOR,ECTOR,44372,79759,31.90172,-102.7274
11259,NTCOWDEN_8,138,WZ_FAR_WEST,LZ_WEST,NTCOWDEN_8,ONCOR,ECTOR,44372,79741,31.99475,-102.5493
11259,NTCOWDEN_8,138,WZ_FAR_WEST,LZ_WEST,NTCOWDEN_8,ONCOR,ECTOR,44372,79741,31.99475,-102.5493
11259,NTCOWDEN_8,138,WZ_FAR_WEST,LZ_WEST,NTCOWDEN_8,ONCOR,ECTOR,44372,79741,31.99475,-102.5493
11260,DUNE_8,138,WZ_FAR_WEST,LZ_WEST,DUNE_8,ONCOR,WINKLER,,79745,31.844091,-102.906017
11260,DUNE_8,138,WZ_FAR_WEST,LZ_WEST,DUNE_8,ONCOR,WINKLER,,79745,31.844091,-102.906017
11260,DUNE_8,138,WZ_FAR_WEST,LZ_WEST,DUNE_8,ONCOR,WINKLER,,79745,31.844091,-102.906017
11260,DUNE_8,138,WZ_FAR_WEST,LZ_WEST,DUNE_8,ONCOR,WINKLER,,79745,31.844091,-102.906017
11260,DUNE_8,138,WZ_FAR_WEST,LZ_WEST,DUNE_8,ONCOR,WINKLER,,79745,31.844091,-102.906017
11292,PENWELL_8,138,WZ_FAR_WEST,LZ_WEST,HOWD2599_8,ONCOR,WARD,44372,79759,31.69068,-102.72343
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18100,PBGENBUS_B,138,WZ_FAR_WEST,LZ_WEST,PBGENBUS_B,ONCOR,WARD,44372,79756,31.58397,-102.96021
18105,PB5GEN_8,138,WZ_FAR_WEST,LZ_WEST,PB5GEN_8,ONCOR,WARD,44372,79756,31.58397,-102.96021
18105,PB5GEN_8,138,WZ_FAR_WEST,LZ_WEST,PB5GEN_8,ONCOR,WARD,44372,79756,31.58397,-102.96021
18105,PB5GEN_8,138,WZ_FAR_WEST,LZ_WEST,PB5GEN_8,ONCOR,WARD,44372,79756,31.58397,-102.96021
37920,TNWINK____0,69,WZ_FAR_WEST,LZ_WEST,WINK SUBSTATION,TNMP,WINKLER,40051,79789,31.7631,-103.1628
37921,TNWINKTP__0,69,WZ_FAR_WEST,LZ_WEST,WINK TAP,TNMP,WINKLER,40051,79789,31.76277,-103.17523
37940,TNCALIFRNA0,69,WZ_FAR_WEST,LZ_WEST,CALIFORNIA SUBSTATION,TNMP,WINKLER,40051,79789,31.7748,-103.13064
37960,TNWNKLRCO60,69,WZ_FAR_WEST,LZ_WEST,WINKLER COUNTY-6 SUBSTATION,TNMP,WINKLER,40051,79789,31.66575,-103.1443
37980,TNWICKETT_0,69,WZ_FAR_WEST,LZ_WEST,WICKETT SWITCHING STATION,TNMP,WARD,40051,79788,31.5979,-103.0209
37980,TNWICKETT_0,69,WZ_FAR_WEST,LZ_WEST,WICKETT SWITCHING STATION,TNMP,WARD,40051,79788,31.5979,-103.0209
37980,TNWICKETT_0,69,WZ_FAR_WEST,LZ_WEST,WICKETT SWITCHING STATION,TNMP,WARD,40051,79788,31.5979,-103.0209
37981,TNWICKETT_1,138,WZ_FAR_WEST,LZ_WEST,WICKETT SWITCHING STATION,TNMP,WARD,40051,79788,31.5979,-103.0209
37981,TNWICKETT_1,138,WZ_FAR_WEST,LZ_WEST,WICKETT SWITCHING STATION,TNMP,WARD,40051,79788,31.5979,-103.0209
37981,TNWICKETT_1,138,WZ_FAR_WEST,LZ_WEST,WICKETT SWITCHING STATION,TNMP,WARD,40051,79788,31.5979,-103.0209
37981,TNWICKETT_1,138,WZ_FAR_WEST,LZ_WEST,WICKETT SWITCHING STATION,TNMP,WARD,40051,79788,31.5979,-103.0209
38001,TNPYOTE___1,138,WZ_FAR_WEST,LZ_WEST,PYOTE SUBSTATION,TNMP,WARD,40051,79777,31.45106,-103.09737
38001,TNPYOTE___1,138,WZ_FAR_WEST,LZ_WEST,PYOTE SUBSTATION,TNMP,WARD,40051,79777,31.45106,-103.09737
38010,TNREWARDT_1,138,WZ_FAR_WEST,LZ_WEST,REWARD TAP,TNMP,REEVES,44372,79772,31.35584,-103.33362
38011,TNREWARDM_1,138,WZ_FAR_WEST,LZ_WEST,REWARD METER STATION,TNMP,REEVES,44372,79772,31.35584,-103.33362
38011,TNREWARDM_1,138,WZ_FAR_WEST,LZ_WEST,REWARD METER STATION,TNMP,REEVES,44372,79772,31.35584,-103.33362
38012,TNREWARDC_1,138,WZ_FAR_WEST,LZ_WEST,REWARD CUSTOMER SUBSTATION,TNMP,REEVES,44372,79772,31.35584,-103.33362
38019,TNWORSHMDGD,12,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38021,TNWORSHAM_1,138,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38021,TNWORSHAM_1,138,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38021,TNWORSHAM_1,138,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38021,TNWORSHAM_1,138,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38021,TNWORSHAM_1,138,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38021,TNWORSHAM_1,138,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38021,TNWORSHAM_1,138,WZ_FAR_WEST,LZ_WEST,WORSHAM SUBSTATION,TNMP,REEVES,40051,79772,31.35621,-103.33442
38022,TNQUITODC_1,138,WZ_FAR_WEST,LZ_WEST,QUITO DRAW CUSTOMER SUBSTATION,TNMP,REEVES,44372,79772,31.3248,-103.33808
38024,TNHARPOONM1,138,WZ_FAR_WEST,LZ_WEST,HARPOON METER STATION,TNMP,REEVES,40051,79772,31.36376,-103.3654
38024,TNHARPOONM1,138,WZ_FAR_WEST,LZ_WEST,HARPOON METER STATION,TNMP,REEVES,40051,79772,31.36376,-103.3654
38027,TNBIRDOPT_1,138,WZ_FAR_WEST,LZ_WEST,BIRDS OF PREY TAP,TNMP,REEVES,44372,79772,31.37403,-103.42658
38028,TNBIRDOP__1,138,WZ_FAR_WEST,LZ_WEST,BIRDS OF PREY METER STATION,TNMP,REEVES,44372,79772,31.37403,-103.42658
38029,TNBIRDOPC_1,138,WZ_FAR_WEST,LZ_WEST,BIRDS OF PREY CUSTOMER SUBSTATION,TNMP,REEVES,44372,79772,31.37403,-103.42658
38037,TNCOLIET__1,138,WZ_FAR_WEST,LZ_WEST,COLLIE FIELD TAP,TNMP,REEVES,44372,79772,31.41474,-103.46915
38038,TNCOLIEF__1,138,WZ_FAR_WEST,LZ_WEST,COLLIE FIELD METER STATION,TNMP,REEVES,44372,79772,31.41474,-103.46915
38039,TNCOLIEFC_1,138,WZ_FAR_WEST,LZ_WEST,COLLIE FIELD CUSTOMER SUBSTATION,TNMP,REEVES,44372,79772,31.41474,-103.46915
38040,TNIH20____0,69,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.4911
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.491
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.491
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.491
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.491
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.491
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.491
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.4911
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.4911
38045,TNIH20____1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION,TNMP,REEVES,44372,79772,31.4003,-103.4911
38046,TNIH20SVC_1,138,WZ_FAR_WEST,LZ_WEST,IH20 SUBSTATION STATCOM BUS,TNMP,REEVES,44372,79772,31.4003,-103.4911
38056,TNSALTDRWM1,138,WZ_FAR_WEST,LZ_WEST,SALT DRAW METER STATION,TNMP,REEVES,3278,77414,28.99777,-96.15052
38057,TNSALTDRWC1,138,WZ_FAR_WEST,LZ_WEST,SALT DRAW CUSTOMER SUBSTATION,TNMP,REEVES,3278,77414,28.99777,-96.15052
38058,TNSADDLEBK1,138,WZ_FAR_WEST,LZ_WEST,SADDLEBACK SUBSTATION,TNMP,REEVES,40051,79772,31.359381,-103.682384
38058,TNSADDLEBK1,138,WZ_FAR_WEST,LZ_WEST,SADDLEBACK SUBSTATION,TNMP,REEVES,40051,79772,31.359381,-103.682384
38058,TNSADDLEBK1,138,WZ_FAR_WEST,LZ_WEST,SADDLEBACK SUBSTATION,TNMP,REEVES,40051,79772,31.359381,-103.682384
38058,TNSADDLEBK1,138,WZ_FAR_WEST,LZ_WEST,SADDLEBACK SUBSTATION,TNMP,REEVES,40051,79772,31.359381,-103.682384
38058,TNSADDLEBK1,138,WZ_FAR_WEST,LZ_WEST,SADDLEBACK SUBSTATION,TNMP,REEVES,40051,79772,31.359381,-103.682384
38059,TNROYBEAN_1,138,WZ_FAR_WEST,LZ_WEST,ROY BEAN CUSTOMER SUBSTATION,TNMP,REEVES,40051,79772,31.333075,-103.498354
38060,TNARROYO__1,138,WZ_FAR_WEST,LZ_WEST,BARILLA DRAW FIELD TAP,TNMP,REEVES,40051,79772,31.25721,-103.4309
38061,TNBRDRAMI_1,138,WZ_FAR_WEST,LZ_WEST,BARILLA DRAW AMI CUSTOMER SUBSTATION,TNMP,REEVES,40051,79772,31.25721,-103.4309
38062,TNBRDROX__1,138,WZ_FAR_WEST,LZ_WEST,BARILLA DRAW CUSTOMER SUBSTATION,TNMP,REEVES,40051,79772,31.25721,-103.4309
38065,TNBRDRFLD_1,138,WZ_FAR_WEST,LZ_WEST,BARILLA DRAW SWITCHING STATION,TNMP,REEVES,40051,79772,31.25721,-103.4309
38065,TNBRDRFLD_1,138,WZ_FAR_WEST,LZ_WEST,BARILLA DRAW SWITCHING STATION,TNMP,REEVES,40051,79772,31.25721,-103.4309
38065,TNBRDRFLD_1,138,WZ_FAR_WEST,LZ_WEST,BARILLA DRAW SWITCHING STATION,TNMP,REEVES,40051,79772,31.25721,-103.4309
38069,TNFLATTOP_1,138,WZ_FAR_WEST,LZ_WEST,FLAT TOP SUBSTATION,TNMP,REEVES,40051,79772,31.19997,-103.35925
38069,TNFLATTOP_1,138,WZ_FAR_WEST,LZ_WEST,FLAT TOP SUBSTATION,TNMP,REEVES,40051,79772,31.19997,-103.35925
38069,TNFLATTOP_1,138,WZ_FAR_WEST,LZ_WEST,FLAT TOP SUBSTATION,TNMP,REEVES,40051,79772,31.19997,-103.35925
38069,TNFLATTOP_1,138,WZ_FAR_WEST,LZ_WEST,FLAT TOP SUBSTATION,TNMP,REEVES,40051,79772,31.19997,-103.35925
38069,TNFLATTOP_1,138,WZ_FAR_WEST,LZ_WEST,FLAT TOP SUBSTATION,TNMP,REEVES,40051,79772,31.19997,-103.35925
38090,TNPECOS___0,69/138,WZ_FAR_WEST,LZ_WEST,PECOS SUBSTATION,TNMP,REEVES,44372,79772,31.42859,-103.4987
38090,TNPECOS___0,69/138,WZ_FAR_WEST,LZ_WEST,PECOS SUBSTATION,TNMP,REEVES,44372,79772,31.42859,-103.4987
38090,TNPECOS___0,69/138,WZ_FAR_WEST,LZ_WEST,PECOS SUBSTATION,TNMP,REEVES,44372,79772,31.42859,-103.4987
38090,TNPECOS___0,69/138,WZ_FAR_WEST,LZ_WEST,PECOS SUBSTATION,TNMP,REEVES,44372,79772,31.42859,-103.4987
38090,TNPECOS___0,69/138,WZ_FAR_WEST,LZ_WEST,PECOS SUBSTATION,TNMP,REEVES,44372,79772,31.42859,-103.4987
38090,TNPECOS___0,69/138,WZ_FAR_WEST,LZ_WEST,PECOS SUBSTATION,TNMP,REEVES,44372,79772,31.42859,-103.4987
38099,TNCOTTNWD_1,138,WZ_FAR_WEST,LZ_WEST,COTTONWOOD SUBSTATION,TNMP,REEVES,,79220,33.7783,-100.87654
38099,TNCOTTNWD_1,138,WZ_FAR_WEST,LZ_WEST,COTTONWOOD SUBSTATION,TNMP,REEVES,,79220,33.7783,-100.87654
38099,TNCOTTNWD_1,138,WZ_FAR_WEST,LZ_WEST,COTTONWOOD SUBSTATION,TNMP,REEVES,,79220,33.7783,-100.87654
38100,TNGRISHAM_1,138,WZ_FAR_WEST,LZ_WEST,GRISHAM METER STATION,TNMP,REEVES,,79772,31.5475,-103.82475
38101,TNGRISHAMC1,138,WZ_FAR_WEST,LZ_WEST,GRISHAM CUSTOMER SUBSTATION,TNMP,REEVES,,79772,31.5475,-103.82475
38105,TNSANDLAKE1,138,WZ_FAR_WEST,LZ_WEST,SANDLAKE SUBSTATION,TNMP,REEVES,44372,79772,31.49711,-103.4716
38105,TNSANDLAKE1,138,WZ_FAR_WEST,LZ_WEST,SANDLAKE SUBSTATION,TNMP,REEVES,44372,79772,31.49711,-103.4716
38105,TNSANDLAKE1,138,WZ_FAR_WEST,LZ_WEST,SANDLAKE SUBSTATION,TNMP,REEVES,44372,79772,31.49711,-103.4716
38106,TNSNDLKCEC1,138,WZ_FAR_WEST,LZ_WEST,SANDLAKE EC CUSTOMER SUBSTATION,TNMP,REEVES,44372,79772,31.49711,-103.4716
38107,TNGEMSBOKM1,138,WZ_FAR_WEST,LZ_WEST,GEMSBOK METER STATION,TNMP,WARD,44372,79777,31.515765,-103.278157
38107,TNGEMSBOKM1,138,WZ_FAR_WEST,LZ_WEST,GEMSBOK METER STATION,TNMP,WARD,44372,79777,31.515765,-103.278157
38107,TNGEMSBOKM1,138,WZ_FAR_WEST,LZ_WEST,GEMSBOK METER STATION,TNMP,WARD,44372,79777,31.515765,-103.278157
38108,TNGMSBKOPC1,138,WZ_FAR_WEST,LZ_WEST,GEMSBOK OP CUSTOMER SUBSTATION,TNMP,WARD,44372,79777,31.516017,-103.27749
38109,TNGMSBKACC1,138,WZ_FAR_WEST,LZ_WEST,GEMSBOK AC CUSTOMER SUBSTATION,TNMP,WARD,44372,79777,31.526798,-103.184871
38110,TNRATTLSNK1,138,WZ_FAR_WEST,LZ_WEST,RATTLESNAKE SUBSTATION,TNMP,WARD,40051,79785,31.26189,-103.79358
38110,TNRATTLSNK1,138,WZ_FAR_WEST,LZ_WEST,RATTLESNAKE SUBSTATION,TNMP,WARD,40051,79785,31.26189,-103.79358
38110,TNRATTLSNK1,138,WZ_FAR_WEST,LZ_WEST,RATTLESNAKE SUBSTATION,TNMP,WARD,40051,79785,31.26189,-103.79358
38110,TNRATTLSNK1,138,WZ_FAR_WEST,LZ_WEST,RATTLESNAKE SUBSTATION,TNMP,WARD,40051,79785,31.26189,-103.79358
38110,TNRATTLSNK1,138,WZ_FAR_WEST,LZ_WEST,RATTLESNAKE SUBSTATION,TNMP,WARD,40051,79785,31.26189,-103.79358
38111,TNRATTLCCP1,138,WZ_FAR_WEST,LZ_WEST,RATTLESNAKE CP CUSTOMER SUBSTATION,TNMP,WARD,40051,79789,31.73983,-103.28953
38113,TNCOYOTSPG1,138,WZ_FAR_WEST,LZ_WEST,COYOTE SPRINGS SUBSTATION,TNMP,REEVES,,79785,31.28606,-103.98342
38113,TNCOYOTSPG1,138,WZ_FAR_WEST,LZ_WEST,COYOTE SPRINGS SUBSTATION,TNMP,REEVES,,79785,31.28606,-103.98342
38113,TNCOYOTSPG1,138,WZ_FAR_WEST,LZ_WEST,COYOTE SPRINGS SUBSTATION,TNMP,REEVES,,79785,31.28606,-103.98342
38113,TNCOYOTSPG1,138,WZ_FAR_WEST,LZ_WEST,COYOTE SPRINGS SUBSTATION,TNMP,REEVES,,79785,31.28606,-103.98342
38117,TNETOYAHT_1,138,WZ_FAR_WEST,LZ_WEST,EAST TOYAH 138KV TAP,TNMP,REEVES,40051,79722,31.36787,-103.67405
38118,TNETOYAHM_1,138,WZ_FAR_WEST,LZ_WEST,EAST TOYAH 138KV METER STATION,TNMP,REEVES,40051,79722,31.36787,-103.67405
38119,TNETOYAHC_1,138,WZ_FAR_WEST,LZ_WEST,EAST TOYAH 138KV CUSTOMER SUBSTATION,TNMP,REEVES,40051,79722,31.36787,-103.67405
38121,TNBLNGLEAT1,138,WZ_FAR_WEST,LZ_WEST,BILLINGSLEA 138KV TAP,TNMP,REEVES,40051,79772,31.35688,-103.69792
38122,TNBLNGLEAM1,138,WZ_FAR_WEST,LZ_WEST,BILLINGSLEA 138KV METER STATION,TNMP,REEVES,40051,79772,31.35945,-103.68231
38122,TNBLNGLEAM1,138,WZ_FAR_WEST,LZ_WEST,BILLINGSLEA 138KV METER STATION,TNMP,REEVES,40051,79772,31.35945,-103.68231
38123,TNBLNGLEAC1,138,WZ_FAR_WEST,LZ_WEST,BILLINGSLEA 138KV CUSTOMER SUBSTATION,TNMP,REEVES,40051,79772,31.35945,-103.68231
38124,TNFAULKNER1,138,WZ_FAR_WEST,LZ_WEST,FAULKNER SUBSTATION,TNMP,REEVES,40051,79785,31.26188,-103.79426
38124,TNFAULKNER1,138,WZ_FAR_WEST,LZ_WEST,FAULKNER SUBSTATION,TNMP,REEVES,40051,79785,31.26188,-103.79426
38124,TNFAULKNER1,138,WZ_FAR_WEST,LZ_WEST,FAULKNER SUBSTATION,TNMP,REEVES,40051,79785,31.26188,-103.79426
38124,TNFAULKNER1,138,WZ_FAR_WEST,LZ_WEST,FAULKNER SUBSTATION,TNMP,REEVES,40051,79785,31.26188,-103.79426
38150,TNBARSTOWT0,69/138,WZ_FAR_WEST,LZ_WEST,BARSTOW TAP,TNMP,REEVES,44372,79772,31.51534,-103.4511
38151,TNMIVIDA__0,69/138,WZ_FAR_WEST,LZ_WEST,MI VIDA SUBSTATION,TNMP,WARD,44372,79772,31.52345,-103.4615
38151,TNMIVIDA__0,69/138,WZ_FAR_WEST,LZ_WEST,MI VIDA SUBSTATION,TNMP,WARD,44372,79772,31.52345,-103.4615
38151,TNMIVIDA__0,69/138,WZ_FAR_WEST,LZ_WEST,MI VIDA SUBSTATION,TNMP,WARD,44372,79772,31.52345,-103.4615
38151,TNMIVIDA__0,69/138,WZ_FAR_WEST,LZ_WEST,MI VIDA SUBSTATION,TNMP,WARD,44372,79772,31.52345,-103.4615
38151,TNMIVIDA__0,69/138,WZ_FAR_WEST,LZ_WEST,MI VIDA SUBSTATION,TNMP,WARD,44372,79772,31.52345,-103.4615
38151,TNMIVIDA__0,69/138,WZ_FAR_WEST,LZ_WEST,MI VIDA SUBSTATION,TNMP,WARD,44372,79772,31.52345,-103.4615
38160,TNCOCHISE_0,69/138,WZ_FAR_WEST,LZ_WEST,COCHISE SUBSTATION,TNMP,WARD,44372,79772,31.5068,-103.4444
38160,TNCOCHISE_0,69/138,WZ_FAR_WEST,LZ_WEST,COCHISE SUBSTATION,TNMP,WARD,44372,79772,31.5068,-103.4444
38160,TNCOCHISE_0,69/138,WZ_FAR_WEST,LZ_WEST,COCHISE SUBSTATION,TNMP,WARD,44372,79772,31.5068,-103.4444
38170,TNBNSPRNGT0,69/138,WZ_FAR_WEST,LZ_WEST,BONE SPRINGS TAP,TNMP,WARD,44372,79719,31.53131,-103.3557
38175,TNBNSPRNG0,69/138,WZ_FAR_WEST,LZ_WEST,BONE SPRINGS SUBSTATION,TNMP,WARD,44372,79719,31.53131,-103.3557
38200,TNLONESTAR0,69/138,WZ_FAR_WEST,LZ_WEST,LONESTAR SUBSTATION,TNMP,WARD,44372,79777,31.54723,-103.3428
38230,TNAAPIPLNT0,69/138,WZ_FAR_WEST,LZ_WEST,AA PIPELINE TAP,TNMP,WINKLER,40051,79789,31.67288,-103.2611
38231,TNAAPIPLNM0,69/138,WZ_FAR_WEST,LZ_WEST,AA PIPELINE METER STATION,TNMP,WINKLER,40051,79789,31.76429,-103.17623
38232,TNAAPIPLNC0,69/138,WZ_FAR_WEST,LZ_WEST,AA PIPELINE CUSTOMER SUBSTATION,TNMP,WINKLER,40051,79789,31.76429,-103.17623
38250,TNKERMIT2_0,69,WZ_FAR_WEST,LZ_WEST,KERMIT #2 SUBSTATION,TNMP,WINKLER,44372,79745,31.8521,-103.096
38250,TNKERMIT2_0,69,WZ_FAR_WEST,LZ_WEST,KERMIT #2 SUBSTATION,TNMP,WINKLER,44372,79745,31.8521,-103.096
38280,TNKERMIT1_0/TNKERMTTP_0,69,WZ_FAR_WEST,LZ_WEST,KERMIT TAP,TNMP,WINKLER,44372,79745,31.84844,-103.0816
38290,TNKEYSTONE0,69,WZ_FAR_WEST,LZ_WEST,KEYSTONE SUBSTATION,TNMP,WINKLER,44372,79745,31.94806,-103.0451
38294,TNPIGTAP__1,138,WZ_FAR_WEST,LZ_WEST,PIG CREEK TAP,TNMP,PECOS,16057,79735,31.11462,-103.25136
38295,TNTARBUSH_1,138,WZ_FAR_WEST,LZ_WEST,TARBUSH SUBSTATION,TNMP,PECOS,,79735,30.95348,-103.29182
38295,TNTARBUSH_1,138,WZ_FAR_WEST,LZ_WEST,TARBUSH SUBSTATION,TNMP,PECOS,,79735,30.95348,-103.29182
38295,TNTARBUSH_1,138,WZ_FAR_WEST,LZ_WEST,TARBUSH SUBSTATION,TNMP,PECOS,,79735,30.95348,-103.29182
38295,TNTARBUSH_1,138,WZ_FAR_WEST,LZ_WEST,TARBUSH SUBSTATION,TNMP,PECOS,,79735,30.95348,-103.29182
38298,TNUTAHM___1,138,WZ_FAR_WEST,LZ_WEST,UTAH METER STATION,TNMP,PECOS,40051,79730,31.27554,-103.11829
38298,TNUTAHM___1,138,WZ_FAR_WEST,LZ_WEST,UTAH METER STATION,TNMP,PECOS,40051,79730,31.27554,-103.11829
38299,TNUTAHC___1,138,WZ_FAR_WEST,LZ_WEST,UTAH CUSTOMER SUBSTATION,TNMP,PECOS,40051,79730,31.27554,-103.11829
38300,TNWOLFBNRT1,138,WZ_FAR_WEST,LZ_WEST,WOLFBONE TAP,TNMP,PECOS,40051,79772,31.23806,-103.2161
38305,TNWOLFBNR_1,138,WZ_FAR_WEST,LZ_WEST,WOLFBONE SUBSTATION,TNMP,PECOS,40051,79772,31.23806,-103.2161
